Unnamed: 0,x,y
2226,22.040865,111.699747
2227,10.454636,94.125433
2228,28.851748,92.261693
2229,23.638665,90.579295
2230,18.285862,97.424171
2231,43.316157,84.735259
2232,12.052187,105.428359
2233,35.484049,103.356039
2234,16.484266,88.582582
2235,7.310181,88.732924
2236,36.250285,83.577968
2237,21.830969,87.570422
2238,14.478543,86.829510
2239,23.403064,81.345767
2240,15.400322,78.404525
2241,35.555344,88.076983
2242,18.889951,80.342155
2243,34.071211,88.239345
2244,-9.018139,86.061150
2245,28.319740,82.080170
2246,40.152952,103.512079
2247,7.832339,85.183887
2248,31.416342,83.569058
2249,24.332510,97.002263
2250,13.035476,103.252777
2251,2.287530,85.563639
2252,8.723056,69.455246
2253,22.069435,76.087036
2254,29.043834,97.500039
2255,17.597649,96.870823
2256,28.068321,54.972438
2257,27.782865,99.495307
2258,30.349894,92.961956
2259,30.758293,94.434840
2260,33.636784,80.539820
2261,18.867404,95.556578
2262,20.322996,83.025799
2263,8.094824,80.127630
2264,3.094612,81.434668
2265,23.611489,90.501156
2266,29.389092,87.684809
2267,25.347883,90.737838
2268,13.460961,96.093836
2269,13.264444,98.242766
2270,19.928847,86.151219
2271,42.215101,77.882126
2272,17.688720,90.770660
2273,31.640564,90.506929
2274,4.069060,77.643055
2275,34.952086,75.916354
2276,14.444629,94.310278
2277,34.900229,72.426300
2278,11.538704,99.171863
2279,39.482839,100.515599
2280,24.480517,82.582207
2281,32.115390,93.287972
2282,6.860771,101.610266
2283,9.402218,86.687944
2284,22.869598,94.355475
2285,9.938706,101.647460
2286,10.575152,68.504290
2287,36.540324,76.248155
2288,33.334379,79.302075
2289,24.946450,100.837407
2290,38.882984,86.411685
2291,27.542831,84.528303
2292,17.558365,82.699879
2293,22.823674,74.093500
2294,34.665845,72.392161
2295,15.185602,86.614599
2296,26.457884,90.708195
2297,11.317312,81.408606
2298,-11.280161,82.671453
2299,1.219965,72.546597
2300,28.564352,122.639730
2301,9.868472,82.760527
2302,19.852254,93.531535
2303,9.765384,81.927981
2304,15.128168,100.998585
2305,17.496435,72.647200
2306,7.154092,98.243167
2307,13.756993,85.060000
2308,28.624842,73.105680
2309,19.441903,77.363580
2310,0.606659,93.982879
2311,12.424932,97.974018
2312,14.140405,80.693457
2313,9.435666,69.268879
2314,31.398832,83.041470
2315,5.618273,82.609116
2316,17.237207,87.856207
2317,6.084236,89.937206
2318,14.105692,77.770027
2319,25.160062,90.346425
2320,30.545380,67.396360
2321,28.738621,81.408919
2322,35.720048,94.237363
2323,16.475424,119.562552
2324,38.244556,112.662649
2325,5.033438,88.360173
2326,8.359995,98.522195
2327,7.278604,90.185189
2328,6.912617,103.265836
2329,15.508127,80.254515
2330,29.423357,80.953695
2331,30.161514,66.064772
2332,50.054969,80.106549
2333,11.769994,89.056463
2334,45.906559,107.389495
2335,15.486490,92.895206
2336,22.586383,97.307269
2337,12.491641,63.553526
2338,30.828754,95.492618
2339,18.840693,87.473621
2340,27.736475,83.388815
2341,19.462530,98.683600
2342,40.139326,107.891851
2343,13.951647,74.175045
2344,9.540907,79.180337
2345,19.315665,83.781433
2346,44.656476,83.090458
2347,27.265183,90.612108
2348,4.010785,80.688266
2349,1.740056,62.901790
2350,10.014430,114.749952
2351,-7.146701,80.019664
2352,31.956169,92.927628
2353,18.494867,80.862753
2354,0.626090,74.539795
2355,44.290133,101.588699
2356,16.574396,84.034151
2357,8.412020,108.987817
2358,27.485824,97.647058
2359,15.116151,86.781742
2360,12.129102,84.655406
2361,28.662500,76.960463
2362,11.377031,83.079410
2363,15.101683,61.357545
2364,36.992914,106.664992
2365,23.147100,101.420230
2366,27.865989,96.449370
2367,26.893015,83.678695
2368,31.159550,102.396813
2369,22.795998,97.321784
2370,0.226851,85.289150
2371,19.830689,81.307006
2372,44.044083,94.548250
2373,8.185447,81.132114
2374,-1.124663,66.303515
2375,-3.757608,80.694885
2376,10.272258,101.222780
2377,25.051979,108.060528
2378,31.465942,88.128571
2379,22.375116,105.033185
2380,15.471958,84.452493
2381,18.895856,90.535636
2382,14.717695,80.198158
2383,36.029835,86.375351
2384,11.855458,81.565482
2385,31.616932,109.893267
2386,18.390842,93.481627
2387,1.876711,90.820620
2388,35.065160,97.660071
2389,1.400359,117.300819
2390,36.762925,93.715389
2391,18.732544,95.545538
2392,26.964607,90.579125
2393,32.837905,88.687635
2394,17.894223,92.981716
2395,36.047164,81.672307
2396,4.693636,98.358556
2397,10.782565,106.970403
2398,22.671126,104.832335
2399,33.125634,108.425599
2400,17.095125,82.237516
2401,23.937302,97.347011
2402,30.542999,95.433155
2403,33.294326,75.497070
2404,36.386132,92.560255
2405,8.525413,81.043465
2406,15.981180,108.705618
2407,26.868751,97.197495
2408,21.120893,98.918451
2409,34.618535,93.939148
2410,-1.093861,90.690886
2411,18.911221,85.896468
2412,10.005825,89.241437
2413,9.844319,96.350484
2414,5.797245,88.034874
2415,16.474954,92.930398
2416,6.437532,85.255780
2417,29.592701,84.708338
2418,24.670842,88.101458
2419,2.966488,110.614851
2420,13.859065,116.874867
2421,17.910724,86.533670
2422,17.125319,77.650647
2423,21.483809,75.245157
2424,-7.505813,94.647839
2425,8.640402,80.003151
2426,18.609214,89.856001
2427,18.445563,82.065885
2428,23.999099,84.657340
2429,-0.119306,77.721953
2430,14.059782,77.832111
2431,22.005988,80.088528
2432,41.666153,73.956030
2433,-2.959163,101.868016
2434,11.201223,94.496780
2435,15.862575,92.901734
2436,8.640509,88.086393
2437,43.236820,90.679489
2438,14.328472,81.137674
2439,19.973394,76.829707
2440,-7.838516,100.408932
2441,-2.606813,91.383817
2442,11.528267,88.530348
2443,46.670848,72.357911
2444,26.853207,85.759858
2445,6.422481,87.843372
2446,-11.422306,79.537671
2447,18.232656,86.398075
2448,-2.792601,100.822470
2449,27.796481,94.800187
2450,7.880091,81.535539
2451,16.202024,95.132434
2452,3.705045,93.881686
2453,12.798465,107.630430
2454,35.879037,83.712661
2455,17.048157,81.894947
2456,38.002125,100.075560
2457,-5.041926,104.114094
2458,19.956402,79.862877
2459,20.811346,94.437141
2460,48.084849,90.978203
2461,8.837312,102.975862
2462,26.696511,100.267723
2463,13.641546,77.674112
2464,31.729101,92.894948
2465,31.199082,81.120476
2466,13.788185,95.898756
2467,29.118502,76.416300
2468,27.156980,85.626321
2469,18.737464,99.246967
2470,15.052743,118.104292
2471,0.377128,103.105327
2472,39.546165,71.320553
2473,21.174542,90.354715
2474,12.414005,108.095809
2475,10.517942,83.006644
2476,20.862254,112.966090
2477,43.353362,71.303003
2478,29.232232,85.482004
2479,32.570461,99.103860
2480,23.277220,105.261098
2481,36.260409,90.874512
2482,20.675965,77.574353
2483,13.989486,100.197836
2484,28.365344,111.236614
2485,21.596357,86.056801
2486,2.490605,88.345855
2487,12.182036,88.663793
2488,13.596410,79.105038
2489,10.604645,98.765281
2490,16.314598,114.277900
2491,40.037113,80.272756
2492,40.930609,86.520512
2493,22.326907,77.724133
2494,17.556826,93.400110
2495,-5.391925,82.079947
2496,31.143530,77.659611
2497,0.845505,107.578883
2498,22.797222,85.362096
2499,0.890993,91.644333
2500,20.613993,100.867887
2501,20.421047,98.833511
2502,14.354816,74.979251
2503,20.067449,82.135760
2504,27.024301,60.014141
2505,11.583406,86.208354
2506,32.350230,91.660596
2507,28.901869,98.667847
2508,21.704931,84.119330
2509,9.664973,94.915795
2510,8.457358,88.042688
2511,0.869396,79.185061
2512,14.109235,86.230921
2513,40.594859,92.387941
2514,10.061426,92.049449
2515,33.859797,102.695261
2516,20.723174,92.767624
2517,22.313943,91.951621
2518,8.578284,89.153499
2519,7.655141,86.748037
2520,-6.858580,87.141212
2521,24.095866,82.851838
2522,29.201043,90.382631
2523,18.304177,81.405617
2524,11.014248,87.259277
2525,39.839958,65.893765
2526,34.989035,104.465196
2527,22.603559,94.071791
2528,13.974292,93.766584
2529,-0.047342,115.417579
2530,23.964639,115.531557
2531,8.711554,90.219855
2532,16.146495,87.320044
2533,3.938829,85.527011
2534,20.387238,100.790473
2535,-6.161564,71.639786
2536,33.310666,96.617658
2537,10.533215,82.769226
2538,17.684859,81.597437
2539,44.404260,100.137082
2540,27.588047,90.125069
2541,18.567937,97.400287
2542,35.006655,97.842342
2543,27.690828,91.189648
2544,45.695928,77.724577
2545,22.767938,79.519688
2546,24.837038,98.035137
2547,12.800730,92.322987
2548,14.958122,93.746858
2549,25.983477,88.900816
2550,18.523344,97.939515
2551,16.908940,88.937691
2552,27.511156,99.661987
2553,18.241289,79.858166
2554,12.668694,88.870104
2555,38.479565,102.072627
2556,15.961574,103.253200
2557,-0.493534,62.859675
2558,32.426480,74.057786
2559,26.819649,92.489702
2560,32.807109,96.524568
2561,11.386625,94.782152
2562,8.060074,76.034715
2563,26.243221,88.577637
2564,28.001598,72.225383
2565,24.278794,85.969952
2566,19.777797,94.678903
2567,6.785639,84.910682
2568,26.377988,89.083546
2569,26.916101,85.739543
2570,16.480024,106.302791
2571,36.127612,86.306518
2572,14.365031,110.098938
2573,3.020816,71.296260
2574,23.732431,101.928116
2575,35.055225,104.897848
2576,7.261876,88.574588
2577,30.911600,99.616385
2578,-4.810704,72.347171
2579,7.584212,80.496419
2580,28.609138,55.644117
2581,-8.122865,110.209519
2582,20.551074,112.290694
2583,25.512603,95.292223
2584,23.568846,85.972527
2585,14.904167,67.897144
2586,24.080415,89.800202
2587,27.439446,86.305889
2588,15.278572,85.301015
2589,15.939252,91.985117
2590,24.623813,97.075870
2591,23.251502,85.354518
2592,24.476130,92.361965
2593,11.117818,73.435266
2594,12.687519,94.865524
2595,28.472093,80.494517
2596,9.200612,100.298258
2597,34.802262,94.550296
2598,14.640631,68.645054
2599,12.458713,88.814220
2600,15.876188,93.093406
2601,33.146147,90.898365
2602,38.387121,83.414097
2603,8.514213,75.569510
2604,19.404704,135.792067
2605,32.177352,96.281434
2606,5.461095,90.195871
2607,-0.009813,97.929106
2608,26.973670,78.611556
2609,27.869951,84.149685
2610,23.250853,71.223834
2611,3.744780,88.546079
2612,-5.639535,73.786602
2613,21.459554,67.791001
2614,23.305315,82.973324
2615,37.586287,85.198218
2616,33.616626,90.941350
2617,5.608824,81.398655
2618,12.377021,96.338664
2619,45.219610,87.898557
2620,28.100095,77.668986
2621,26.064916,101.684074
2622,5.940254,106.288050
2623,18.809523,105.320955
2624,26.762747,75.796481
2625,19.766047,89.430298
2626,16.462663,81.779454
2627,6.541455,91.906842
2628,30.162587,72.786299
2629,-4.868371,101.026098
2630,4.299882,112.212972
2631,-0.470501,102.606214
2632,-5.078690,63.896361
2633,27.057654,100.200467
2634,13.869476,91.503676
2635,20.484443,109.995338
2636,44.545034,100.337199
2637,22.194669,62.612859
2638,12.384069,75.551401
2639,39.490699,81.757560
2640,17.363335,53.212152
2641,23.280360,95.254598
2642,28.772432,75.436538
2643,12.180391,91.551824
2644,-1.328899,90.211941
2645,23.713960,59.736345
2646,34.791419,89.328732
2647,15.358426,81.369504
2648,20.205128,74.603180
2649,3.875522,85.699708
2650,3.334777,92.744213
2651,6.042589,106.152015
2652,20.518721,95.805747
2653,31.591944,80.792723
2654,17.412154,104.741061
2655,16.966626,107.468284
2656,18.326502,89.944578
2657,14.008847,86.237078
2658,2.645486,81.208908
2659,18.804629,72.665437
2660,-2.128184,86.917222
2661,27.566605,88.252000
2662,0.634028,99.989517
2663,3.252936,84.678651
2664,27.034279,77.668017
2665,16.069843,98.203958
2666,20.874291,74.151473
2667,39.670615,89.740078
2668,37.835566,81.958125
2669,13.307356,83.421734
2670,18.211305,75.054608
2671,-0.310637,97.579981
2672,0.324925,87.701716
2673,21.397570,79.267442
2674,13.405561,72.053937
2675,22.546542,86.768982
2676,5.280961,103.396931
2677,18.279706,95.250688
2678,14.537098,106.543987
2679,21.248517,70.298931
2680,29.099032,94.440506
2681,43.614284,122.600639
2682,29.905047,86.637688
2683,20.890609,75.588904
2684,24.150778,93.653528
2685,12.320744,69.098268
2686,22.616525,89.599094
2687,36.621052,81.739223
2688,16.135402,83.910673
2689,11.748423,83.654999
2690,12.900534,100.994197
2691,29.496111,86.359970
2692,10.001679,70.425909
2693,2.944965,98.582476
2694,-2.116299,84.813030
2695,22.713144,82.077807
2696,34.048771,96.786064
2697,23.311360,79.459689
2698,28.526629,78.182967
2699,24.829147,94.293276
2700,5.986454,101.289911
2701,6.790310,96.568030
2702,26.179974,93.917838
2703,35.578988,98.773496
2704,31.577148,87.461000
2705,13.977514,82.246293
2706,24.047947,96.715759
2707,23.388177,94.828017
2708,25.645033,91.588330
2709,34.673737,88.729948
2710,14.915047,78.263229
2711,30.579587,80.856742
2712,1.384588,76.732043
2713,37.400417,85.944521
2714,4.282696,89.147962
2715,16.280311,124.209816
2716,27.621521,98.406843
2717,27.450594,85.206867
2718,33.674352,79.485994
2719,-5.978887,101.481444
2720,36.447049,119.106328
2721,29.409716,85.488848
2722,31.546327,88.842691
2723,24.700452,72.804635
2724,2.310004,91.513543
2725,26.336685,110.710263
2726,19.419471,79.526842
2727,20.413856,101.123626
2728,6.580290,100.873743
2729,17.832188,107.718848
2730,19.708853,79.996029
2731,36.293375,94.913879
2732,16.274554,96.777925
2733,26.095862,86.167530
2734,30.899380,106.693998
2735,17.209880,84.457469
2736,26.919838,53.230524
2737,25.960850,80.260297
2738,27.722627,94.796705
2739,18.186473,103.208283
2740,4.836674,97.874689
2741,9.736561,98.557643
2742,14.054327,95.537850
2743,0.943992,73.650742
2744,25.856374,75.296666
2745,43.690226,96.526208
2746,8.577623,109.515750
2747,10.220053,114.303514
2748,26.844600,108.128538
2749,18.668197,72.106126
2750,22.353039,82.420801
2751,24.710528,83.571511
2752,5.153272,73.046207
2753,9.484447,96.809184
2754,33.237985,106.498634
2755,-2.189969,74.332442
2756,38.344170,101.517341
2757,13.829412,84.309703
2758,20.575455,70.983983
2759,11.957131,94.512226
2760,20.998439,95.547033
2761,29.235444,97.768133
2762,57.357131,106.598767
2763,11.164839,69.699597
2764,22.817763,91.483092
2765,14.503735,91.106730
2766,39.297410,115.424973
2767,23.472745,67.082042
2768,-1.264823,75.389401
2769,38.900698,97.046895
2770,35.375821,84.140190
2771,9.917625,81.124236
2772,8.117624,68.391597
2773,38.042548,97.544089
2774,27.802751,86.948330
2775,40.323848,72.562416
2776,31.666571,96.311472
2777,21.593729,108.696042
2778,7.529607,119.180624
2779,14.626757,81.435134
2780,7.504942,113.539589
2781,-0.870428,102.018120
2782,21.631554,83.164304
2783,40.977465,96.899441
2784,12.352803,107.768401
2785,9.796333,80.190612
2786,32.386412,80.770304
2787,2.587268,86.396436
2788,29.156729,86.790407
2789,5.449239,87.340911
2790,16.477073,100.638479
2791,22.607177,84.445720
2792,29.247307,95.764713
2793,2.863398,77.242874
2794,18.977851,97.768326
2795,6.086860,100.044186
2796,42.888216,91.363723
2797,19.824352,85.304480
2798,47.124545,106.021450
2799,25.481676,100.573270
2800,23.384942,82.322807
2801,14.530567,94.402847
2802,8.398996,88.859615
2803,21.055977,111.074772
2804,20.022921,98.820772
2805,7.173424,94.579347
2806,4.874717,99.425785
2807,21.400679,61.760452
2808,17.883909,89.652044
2809,19.165250,84.938181
2810,-1.194827,112.233147
2811,25.726403,79.368867
2812,29.275956,88.110808
2813,18.575109,89.145659
2814,28.137785,76.356617
2815,27.576376,90.924855
2816,17.788652,74.184486
2817,21.668664,100.312975
2818,11.040586,104.749609
2819,8.801952,71.031449
2820,4.594080,104.369097
2821,14.069993,89.886121
2822,36.051631,85.265113
2823,14.630749,111.007065
2824,22.638077,90.352827
2825,11.583781,72.077205
2826,11.021732,85.062483
2827,18.647493,77.492885
2828,26.952360,82.077202
2829,32.357076,98.889159
2830,43.003162,119.508487
2831,16.061270,109.131508
2832,26.381745,87.214219
2833,25.182514,94.240581
2834,28.899715,93.937214
2835,9.343858,86.322118
2836,10.271138,94.089170
2837,25.837827,67.988943
2838,7.099457,97.099029
2839,13.882702,71.779565
2840,42.011937,92.444775
2841,23.560275,117.064133
2842,51.682955,97.942171
2843,15.698666,94.981000
2844,8.820070,102.896115
2845,7.574700,78.692065
2846,24.946280,84.910905
2847,0.092850,73.582516
2848,16.703578,92.409297
2849,35.924005,75.905949
2850,33.561187,75.155986
2851,37.232591,93.600713
2852,5.272074,89.726146
2853,7.581804,94.983878
2854,12.092207,102.594330
2855,29.313648,99.761309
2856,13.079085,92.847700
2857,25.804096,89.603747
2858,21.781943,95.971999
2859,-3.633017,97.793760
2860,26.772818,103.601056
2861,35.110175,84.131140
2862,21.798814,97.181767
2863,19.493330,98.771810
2864,24.260167,88.098952
2865,26.654149,89.229237
2866,43.856211,78.126086
2867,11.463768,71.925030
2868,11.659797,108.243079
2869,21.269288,92.271877
2870,5.562182,64.163436
2871,33.437971,89.101959
2872,25.598123,99.585917
2873,27.271866,83.325228
2874,47.093149,83.825757
2875,35.472607,108.650338
2876,28.204213,96.214478
2877,41.582308,83.580570
2878,2.354101,94.485457
2879,10.058371,95.831917
2880,25.788893,97.364229
2881,21.881519,100.922306
2882,46.003104,85.094418
2883,28.999354,92.301061
2884,25.674386,102.389295
2885,13.146708,91.005060
2886,16.188288,93.354528
2887,30.063011,95.247415
2888,28.497991,78.713422
2889,17.354153,92.727587
2890,12.881730,88.523505
2891,4.811445,69.478019
2892,23.900279,91.232250
2893,11.859490,96.046099
2894,-0.382519,83.538273
2895,13.129752,85.287156
2896,25.806712,99.330438
2897,14.250715,87.741380
2898,23.827289,94.351784
2899,32.053625,102.441726
2900,0.360042,92.710844
2901,25.431436,77.937719
2902,27.437228,101.243084
2903,22.139869,77.901964
2904,22.740903,97.482092
2905,18.241889,95.169941
2906,-6.651112,68.952064
2907,0.328205,104.864642
2908,34.495027,94.376645
2909,25.278299,107.685648
2910,26.462892,87.323587
2911,24.251147,93.987351
2912,9.724732,85.169341
2913,16.908863,85.550019
2914,19.576920,98.064082
2915,38.773340,108.071665
2916,-8.252486,73.133460
2917,-0.755158,71.962454
2918,13.362991,82.605326
2919,17.300905,89.850131
2920,18.608448,85.337837
2921,11.988267,101.412571
2922,12.472024,90.499406
2923,30.190595,89.010420
2924,36.552183,94.346756
2925,38.794460,86.966566
2926,9.927060,109.290672
2927,8.997975,98.323019
2928,5.011042,91.694226
2929,55.667003,76.229818
2930,16.264711,120.426721
2931,27.402854,90.422488
2932,33.749065,95.971654
2933,35.826530,92.674481
2934,12.387125,82.145774
2935,26.857251,81.460998
2936,34.767095,80.379968
2937,40.584930,88.321086
2938,18.610346,99.609891
2939,14.202276,78.645705
2940,46.813867,90.174520
2941,33.796136,86.465443
2942,9.182564,109.703791
2943,13.899593,113.989073
2944,6.955886,91.557240
2945,31.691959,110.436633
2946,28.363897,98.581181
2947,25.481515,98.579993
2948,38.267885,84.037469
2949,23.835574,85.857284
2950,20.706738,105.418426
2951,5.269875,92.255231
2952,15.182091,79.823421
2953,21.338981,86.393475
2954,12.684087,73.901271
2955,10.665283,59.481560
2956,36.444676,90.128937
2957,7.497953,77.529825
2958,27.355246,122.215419
2959,26.834084,111.989750
2960,12.902653,79.879082
2961,26.840912,77.551303
2962,13.788289,82.999289
2963,33.919527,94.292720
2964,0.582148,75.853755
2965,58.651277,69.616692
2966,31.299058,72.837118
2967,30.840064,76.048935
2968,24.359251,108.589998
2969,26.522521,118.687798
2970,12.729870,107.368728
2971,38.156601,80.510044
2972,2.029042,90.027225
2973,-5.535834,82.377908
2974,33.385299,106.770849
2975,3.056354,100.494085
2976,32.311526,68.147682
2977,14.668725,88.428867
2978,31.343472,101.712402
2979,5.393672,98.073629
2980,2.951030,100.370439
2981,-1.493847,96.297779
2982,36.927349,80.784392
2983,21.200543,98.851614
2984,28.401896,81.669086
2985,0.398853,67.902986
2986,6.468033,95.373883
2987,16.987600,99.209343
2988,29.155655,79.935708
2989,17.189699,72.470072
2990,6.593653,78.844196
2991,26.129504,106.093671
2992,14.620077,83.545752
2993,-7.054039,95.724855
2994,11.384126,87.225056
2995,16.410926,77.034160
2996,51.663477,95.024525
2997,23.836461,91.154575
2998,12.897439,85.302042
2999,20.873749,91.016038
3000,25.597577,56.125408
3001,9.396545,111.617296
3002,21.511423,82.641695
3003,26.224582,88.662487
3004,42.556478,110.656183
3005,26.003439,91.210034
3006,16.227347,110.496529
3007,-5.164192,81.057114
3008,12.127542,83.782814
3009,12.613188,96.909751
3010,16.715263,79.228255
3011,32.329119,81.585050
3012,15.789614,93.826726
3013,49.373979,106.989031
3014,19.393744,79.299762
3015,15.585556,66.885358
3016,27.543260,84.848110
3017,27.481419,90.677732
3018,27.638019,81.597696
3019,30.718494,80.128298
3020,16.667486,80.476211
3021,23.101116,82.444126
3022,18.766297,82.997836
3023,24.979082,88.237006
3024,14.167176,68.284523
3025,29.358765,90.457660
3026,29.682803,68.575153
3027,29.614600,101.153801
3028,3.900925,94.971157
3029,0.041476,74.604665
3030,11.091097,82.821808
3031,5.655235,64.772709
3032,29.544188,66.396185
3033,18.071348,85.511702
3034,28.828202,97.002784
3035,14.166282,108.972339
3036,8.855314,88.166084
3037,11.901119,87.482685
3038,14.063751,76.859036
3039,6.168564,86.805089
3040,30.991191,84.646832
3041,12.226616,97.051311
3042,20.932238,94.889080
3043,15.552279,79.849557
3044,30.715264,87.013776
3045,6.552146,93.091440
3046,17.580517,82.105802
3047,19.273061,93.977574
3048,25.194518,106.326708
3049,23.929054,82.118328
3050,7.078078,94.886916
3051,12.908548,85.511801
3052,31.227896,63.457543
3053,10.014865,82.979413
3054,-11.160171,84.299022
3055,31.639792,84.458606
3056,23.213636,63.719711
3057,11.713564,86.933717
3058,24.506116,93.452196
3059,26.625177,98.540104
3060,17.514534,113.946819
3061,1.345135,99.700230
3062,13.972887,77.473593
3063,18.073802,78.701939
3064,14.408300,76.252175
3065,21.645737,100.226884
3066,-15.505893,103.640778
3067,21.469098,88.471372
3068,31.401916,92.015878
3069,25.388264,77.632479
3070,17.741900,87.559885
3071,27.609776,99.536903
3072,17.218781,89.844019
3073,23.356666,102.655440
3074,14.323909,98.781165
3075,6.175929,74.982486
3076,17.657055,79.035605
3077,19.699736,74.263830
3078,17.741040,108.572535
3079,9.126030,79.218964
3080,40.223708,86.503504
3081,17.112117,97.725008
3082,23.469897,91.238053
3083,11.489988,89.336912
3084,7.439906,94.924991
3085,13.586921,72.866209
3086,39.906925,107.125929
3087,28.751183,73.043070
3088,25.355197,102.045900
3089,14.593570,95.837039
3090,16.738354,104.779646
3091,-12.699215,100.255990
3092,15.414095,109.491416
3093,19.435254,100.446122
3094,7.237231,80.402113
3095,16.537344,94.637786
3096,3.706625,78.053659
3097,18.534849,94.727507
3098,24.582994,111.548591
3099,16.578842,107.623351
3100,31.535488,76.142099
3101,19.292489,88.464008
3102,10.161828,104.489654
3103,14.177661,108.585384
3104,30.935674,99.784629
3105,10.556596,80.400368
3106,10.146451,91.901115
3107,39.261067,91.916489
3108,18.589199,103.005176
3109,39.811335,75.950971
3110,-0.965869,107.408999
3111,24.452946,96.977443
3112,41.770170,77.155154
3113,13.780340,76.382233
3114,26.498651,70.715185
3115,5.423032,83.267792
3116,33.523499,78.583366
3117,6.732334,98.554485
3118,37.033918,84.918118
3119,29.853310,95.294633
3120,40.637039,72.778912
3121,15.747075,87.980661
3122,12.313437,86.550535
3123,12.228993,95.681752
3124,12.079154,85.150336
3125,33.565377,111.309769
3126,32.199341,86.389664
3127,24.783115,81.428024
3128,16.268998,86.274396
3129,2.072402,72.009077
3130,34.315506,98.347069
3131,8.255012,82.335003
3132,27.293755,83.870187
3133,17.148422,88.517439
3134,0.062190,82.698946
3135,14.305320,88.340621
3136,14.000421,77.711701
3137,23.507070,104.326685
3138,13.307398,80.648748
3139,28.474972,89.346299
3140,20.174260,84.462481
3141,-1.176655,80.985970
3142,23.597408,87.969665
3143,12.500764,104.817030
3144,52.324562,89.663243
3145,7.167235,54.404205
3146,5.839672,109.675475
3147,36.589878,76.896403
3148,26.425804,93.445866
3149,16.785764,99.556394
3150,13.363031,89.783007
3151,20.880248,69.466198
3152,7.620272,84.519092
3153,40.655891,95.078251
3154,25.573864,86.833554
3155,-1.872927,97.643411
3156,33.965624,96.430202
3157,14.783326,74.835221
3158,8.124872,75.877220
3159,18.446103,87.223331
3160,37.922244,86.152759
3161,35.267401,87.978896
3162,22.847762,105.060466
3163,21.490800,111.461649
3164,17.861461,77.017481
3165,15.834500,72.245386
3166,18.795060,99.108073
3167,25.008932,111.788416
3168,13.345375,90.879258
3169,23.020375,88.306565
3170,20.451564,71.241078
3171,23.852909,101.252085
3172,17.517260,100.008767
3173,27.991346,79.023174
3174,33.171612,73.210819
3175,6.500161,107.301460
3176,21.221295,94.085804
3177,25.860865,97.100354
3178,24.102337,85.812728
3179,50.091842,99.576592
3180,21.130854,78.194128
3181,28.738242,108.502284
3182,33.062810,103.028813
3183,24.544500,75.715944
3184,17.950519,80.625174
3185,33.640150,113.107742
3186,28.345112,94.914974
3187,14.371372,90.414923
3188,12.431373,89.593242
3189,30.874389,116.185532
3190,47.155794,74.215034
3191,8.103886,103.765926
3192,22.764259,81.677370
3193,20.460937,86.919355
3194,16.125365,72.440647
3195,2.549569,79.947399
3196,29.158900,93.344048
3197,53.386000,87.840395
3198,21.894932,77.032498
3199,16.341547,79.997535
3200,36.953155,91.782376
3201,24.986702,75.858721
3202,54.676553,91.068538
3203,22.946653,95.611892
3204,17.630408,92.297918
3205,10.188448,80.718950
3206,23.052769,112.424301
3207,-13.321478,89.996487
3208,5.924828,90.354848
3209,36.696128,99.116770
3210,9.902380,84.696315
3211,0.720155,101.697009
3212,27.246505,80.309018
3213,26.255853,85.315866
3214,21.214132,75.556270
3215,22.759582,97.183398
3216,13.589020,100.488440
3217,36.211685,78.780238
3218,17.391429,91.512673
3219,29.171509,91.958727
3220,6.591745,93.955941
3221,13.980852,94.168873
3222,39.057791,108.617388
3223,12.289857,99.346507
3224,21.227943,90.958957
3225,14.442122,74.363578
3226,-4.868875,81.298446
3227,53.635223,94.134200
3228,7.310476,74.263652
3229,22.998478,90.158828
3230,6.425987,76.291190
3231,31.400308,84.549167
3232,22.882294,73.662890
3233,39.245290,79.652175
3234,8.055822,113.547966
3235,36.675616,94.448485
3236,7.279541,92.963440
3237,19.532067,87.250986
3238,18.290129,91.970069
3239,29.226594,75.925365
3240,16.391019,86.277367
3241,35.866188,103.103650
3242,27.811474,96.281833
3243,4.794032,96.293500
3244,15.874383,82.902425
3245,16.535747,113.495163
3246,13.316891,114.445989
3247,6.081982,103.856157
3248,20.775880,81.021106
3249,14.595849,98.132896
3250,3.736981,72.702835
3251,19.138863,73.874000
3252,-13.481117,120.568306
3253,31.456106,86.406994
3254,3.024236,71.241486
3255,19.534199,99.619887
3256,21.115058,85.942200
3257,25.370979,94.928650
3258,10.106566,94.025543
3259,12.676869,77.648914
3260,38.743964,78.544885
3261,28.898661,103.807076
3262,10.280715,77.133566
3263,37.607358,78.110278
3264,27.941623,86.056537
3265,3.823538,105.453027
3266,12.913280,72.626788
3267,21.043906,82.798290
3268,-2.964583,104.416691
3269,14.080718,91.967199
3270,21.654179,67.646011
3271,31.242618,80.703154
3272,6.544548,80.463159
3273,13.772201,97.130782
3274,20.210825,93.109738
3275,35.151175,75.832288
3276,9.740668,93.779255
3277,23.715597,82.637405
3278,26.058485,98.786612
3279,14.555288,90.307160
3280,30.031681,76.904544
3281,28.395632,78.420011
3282,22.330550,84.330711
3283,32.328657,100.388459
3284,34.459146,84.825863
3285,8.299234,93.699696
3286,23.640167,115.350083
3287,14.183364,96.714751
3288,35.013295,95.077055
3289,20.546640,77.661736
3290,17.989605,89.098049
3291,19.531929,96.664056
3292,8.968738,95.351435
3293,18.706645,76.688818
3294,54.542515,93.132098
3295,31.643860,85.137234
3296,27.817580,82.850205
